source,category,gender,age_unit,age,l,m,s,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,10,1,44.231900000000003,0.030439999999999998,40.200000000000003,41.5,42.9,44.2,45.6,46.9,48.3
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,11,1,44.584400000000002,0.030349999999999999,40.5,41.9,43.2,44.6,45.9,47.3,48.6
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,12,1,44.896500000000003,0.030269999999999998,40.799999999999997,42.2,43.5,44.9,46.3,47.6,49
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,13,1,45.175199999999997,0.030190000000000002,41.1,42.4,43.8,45.2,46.5,47.9,49.3
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,14,1,45.426499999999997,0.030120000000000001,41.3,42.7,44.1,45.4,46.8,48.2,49.5
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,15,1,45.655099999999997,0.03006,41.5,42.9,44.3,45.7,47,48.4,49.8
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,16,1,45.865000000000002,0.029989999999999999,41.7,43.1,44.5,45.9,47.2,48.6,50
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,17,1,46.059800000000003,0.029929999999999998,41.9,43.3,44.7,46.1,47.4,48.8,50.2
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,18,1,46.242400000000004,0.029870000000000001,42.1,43.5,44.9,46.2,47.6,49,50.4
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,19,1,46.415199999999999,0.029819999999999999,42.3,43.6,45,46.4,47.8,49.2,50.6
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,20,1,46.580100000000002,0.029770000000000001,42.4,43.8,45.2,46.6,48,49.4,50.7
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,21,1,46.738399999999999,0.02972,42.6,44,45.3,46.7,48.1,49.5,50.9
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,22,1,46.891300000000001,0.029669999999999998,42.7,44.1,45.5,46.9,48.3,49.7,51.1
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,23,1,47.039099999999998,0.02962,42.9,44.3,45.6,47,48.4,49.8,51.2
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,24,1,47.182200000000002,0.029569999999999999,43,44.4,45.8,47.2,48.6,50,51.4
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,25,1,47.320399999999999,0.029530000000000001,43.1,44.5,45.9,47.3,48.7,50.1,51.5
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,26,1,47.453600000000002,0.029489999999999999,43.3,44.7,46.1,47.5,48.9,50.3,51.7
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,27,1,47.581699999999998,0.02945,43.4,44.8,46.2,47.6,49,50.4,51.8
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,28,1,47.704500000000003,0.029409999999999999,43.5,44.9,46.3,47.7,49.1,50.5,51.9
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,29,1,47.821899999999999,0.02937,43.6,45,46.4,47.8,49.2,50.6,52
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,30,1,47.933999999999997,0.029329999999999998,43.7,45.1,46.5,47.9,49.3,50.7,52.2
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,31,1,48.040999999999997,0.02929,43.8,45.2,46.6,48,49.4,50.9,52.3
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,32,1,48.1432,0.029260000000000001,43.9,45.3,46.7,48.1,49.6,51,52.4
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,33,1,48.2408,0.029219999999999999,44,45.4,46.8,48.2,49.7,51.1,52.5
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,34,1,48.334299999999999,0.029190000000000001,44.1,45.5,46.9,48.3,49.7,51.2,52.6
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,35,1,48.423900000000003,0.029149999999999999,44.2,45.6,47,48.4,49.8,51.2,52.7
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,36,1,48.509900000000002,0.02912,44.3,45.7,47.1,48.5,49.9,51.3,52.7
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,37,1,48.592599999999997,0.029090000000000001,44.4,45.8,47.2,48.6,50,51.4,52.8
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,38,1,48.672199999999997,0.029059999999999999,44.4,45.8,47.3,48.7,50.1,51.5,52.9
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,39,1,48.748899999999999,0.02903,44.5,45.9,47.3,48.7,50.2,51.6,53
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,40,1,48.822800000000001,0.029000000000000001,44.6,46,47.4,48.8,50.2,51.7,53.1
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,41,1,48.894100000000002,0.028969999999999999,44.6,46.1,47.5,48.9,50.3,51.7,53.1
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,42,1,48.962899999999998,0.02894,44.7,46.1,47.5,49,50.4,51.8,53.2
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,43,1,49.029400000000003,0.028910000000000002,44.8,46.2,47.6,49,50.4,51.9,53.3
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,44,1,49.093699999999998,0.028879999999999999,44.8,46.3,47.7,49.1,50.5,51.9,53.3
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,45,1,49.155999999999999,0.02886,44.9,46.3,47.7,49.2,50.6,52,53.4
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,46,1,49.2164,0.028830000000000001,45,46.4,47.8,49.2,50.6,52.1,53.5
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,47,1,49.275100000000002,0.028799999999999999,45,46.4,47.9,49.3,50.7,52.1,53.5
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,48,1,49.332099999999997,0.02878,45.1,46.5,47.9,49.3,50.8,52.2,53.6
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,49,1,49.387700000000002,0.028750000000000001,45.1,46.5,48,49.4,50.8,52.2,53.6
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,50,1,49.441899999999997,0.028729999999999999,45.2,46.6,48,49.4,50.9,52.3,53.7
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,51,1,49.494700000000002,0.0287,45.2,46.7,48.1,49.5,50.9,52.3,53.8
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,52,1,49.546399999999998,0.028680000000000001,45.3,46.7,48.1,49.5,51,52.4,53.8
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,53,1,49.596899999999998,0.028649999999999998,45.3,46.8,48.2,49.6,51,52.4,53.9
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,54,1,49.6464,0.028629999999999999,45.4,46.8,48.2,49.6,51.1,52.5,53.9
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,55,1,49.694699999999997,0.02861,45.4,46.9,48.3,49.7,51.1,52.5,54
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,56,1,49.742100000000001,0.028590000000000001,45.5,46.9,48.3,49.7,51.2,52.6,54
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,57,1,49.788499999999999,0.028559999999999999,45.5,46.9,48.4,49.8,51.2,52.6,54.1
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,58,1,49.834099999999999,0.028539999999999999,45.6,47,48.4,49.8,51.3,52.7,54.1
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,59,1,49.878900000000002,0.02852,45.6,47,48.5,49.9,51.3,52.7,54.1
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-girls-0-5-zscores.xlsx,age,female,month,60,1,49.922899999999998,0.028500000000000001,45.7,47.1,48.5,49.9,51.3,52.8,54.2
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,0,1,34.461799999999997,0.036859999999999997,30.7,31.9,33.200000000000003,34.5,35.700000000000003,37,38.299999999999997
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,1,1,35.163400000000003,0.034720000000000001,31.5,32.700000000000003,33.9,35.200000000000003,36.4,37.6,38.799999999999997
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,2,1,35.864899999999999,0.032579999999999998,32.4,33.5,34.700000000000003,35.9,37,38.200000000000003,39.4
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,3,1,36.521599999999999,0.031969999999999998,33,34.200000000000003,35.4,36.5,37.700000000000003,38.9,40
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,4,1,37.092599999999997,0.031480000000000001,33.6,34.799999999999997,35.9,37.1,38.299999999999997,39.4,40.6
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,5,1,37.600999999999999,0.03107,34.1,35.299999999999997,36.4,37.6,38.799999999999997,39.9,41.1
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,6,1,38.060899999999997,0.030720000000000001,34.6,35.700000000000003,36.9,38.1,39.200000000000003,40.4,41.6
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,7,1,38.482399999999998,0.03041,35,36.1,37.299999999999997,38.5,39.700000000000003,40.799999999999997,42
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,8,1,38.872399999999999,0.03014,35.4,36.5,37.700000000000003,38.9,40,41.2,42.4
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,9,1,39.236800000000002,0.029899999999999999,35.700000000000003,36.9,38.1,39.200000000000003,40.4,41.6,42.8
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,10,1,39.579700000000003,0.029690000000000001,36.1,37.200000000000003,38.4,39.6,40.799999999999997,41.9,43.1
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,11,1,39.903300000000002,0.029499999999999998,36.4,37.5,38.700000000000003,39.9,41.1,42.3,43.4
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,12,1,40.209600000000002,0.029329999999999998,36.700000000000003,37.9,39,40.200000000000003,41.4,42.6,43.7
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-13-zscores.xlsx,age,male,week,13,1,40.500799999999998,0.029180000000000001,37,38.1,39.299999999999997,40.5,41.7,42.9,44
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,0,1,34.461799999999997,0.036859999999999997,30.7,31.9,33.200000000000003,34.5,35.700000000000003,37,38.299999999999997
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,1,1,37.2759,0.031329999999999997,33.799999999999997,34.9,36.1,37.299999999999997,38.4,39.6,40.799999999999997
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,2,1,39.128500000000003,0.02997,35.6,36.799999999999997,38,39.1,40.299999999999997,41.5,42.6
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,3,1,40.513500000000001,0.029180000000000001,37,38.1,39.299999999999997,40.5,41.7,42.9,44.1
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,4,1,41.631700000000002,0.028680000000000001,38,39.200000000000003,40.4,41.6,42.8,44,45.2
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,5,1,42.557600000000001,0.028369999999999999,38.9,40.1,41.4,42.6,43.8,45,46.2
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,6,1,43.330599999999997,0.028170000000000001,39.700000000000003,40.9,42.1,43.3,44.6,45.8,47
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,7,1,43.9803,0.028039999999999999,40.299999999999997,41.5,42.7,44,45.2,46.4,47.7
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,8,1,44.53,0.027959999999999999,40.799999999999997,42,43.3,44.5,45.8,47,48.3
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,9,1,44.9998,0.02792,41.2,42.5,43.7,45,46.3,47.5,48.8
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,10,1,45.405099999999997,0.027900000000000001,41.6,42.9,44.1,45.4,46.7,47.9,49.2
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,11,1,45.757300000000001,0.027890000000000002,41.9,43.2,44.5,45.8,47,48.3,49.6
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,12,1,46.066099999999999,0.027890000000000002,42.2,43.5,44.8,46.1,47.4,48.6,49.9
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,13,1,46.339500000000001,0.027890000000000002,42.5,43.8,45,46.3,47.6,48.9,50.2
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,14,1,46.584400000000002,0.027910000000000001,42.7,44,45.3,46.6,47.9,49.2,50.5
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,15,1,46.805999999999997,0.02792,42.9,44.2,45.5,46.8,48.1,49.4,50.7
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,16,1,47.008800000000001,0.027949999999999999,43.1,44.4,45.7,47,48.3,49.6,51
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,17,1,47.196199999999997,0.027969999999999998,43.2,44.6,45.9,47.2,48.5,49.8,51.2
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,18,1,47.371099999999998,0.028000000000000001,43.4,44.7,46,47.4,48.7,50,51.4
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,19,1,47.535699999999999,0.028029999999999999,43.5,44.9,46.2,47.5,48.9,50.2,51.5
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,20,1,47.691899999999997,0.028060000000000002,43.7,45,46.4,47.7,49,50.4,51.7
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,21,1,47.840800000000002,0.0281,43.8,45.2,46.5,47.8,49.2,50.5,51.9
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,22,1,47.9833,0.028129999999999999,43.9,45.3,46.6,48,49.3,50.7,52
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/head-circumference-for-age/hcfa-boys-0-5-zscores.xlsx,age,male,month,23,1,48.120100000000001,0.028170000000000001,44.1,45.4,46.8,48.1,49.5,50.8,52.2
